ANO_EDITAL;EDITAL;NAT_OBJETO;DESC_OBJETO;CAT_OBJETO;NOME_LICITANTE;CNPJ;CPF;VL_PROPOSTA;OBS
2021;PE 2021012000125;2;SERVIÇOS ESPECIALIZADOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE SANTO ANDRÉ;38;SAMHI SANEAMENTO MÃO-DE-OBRA E HIGIENIZAÇÃO LTDA;03206234000188;;12.248.000,00;PREGÃO POR LOTE (01 LOTE)
2021;PE 2021012000125;2;SERVIÇOS ESPECIALIZADOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE SANTO ANDRÉ;38;ORBITA MULTIWORK SERVIÇOS LTDA;17837384000102;;12.249.000,00;PREGÃO POR LOTE (01 LOTE)
2021;PE 2021012000125;2;SERVIÇOS ESPECIALIZADOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE SANTO ANDRÉ;38;PAINEIRAS LIMPEZA E SERVIÇOS GERAIS LTDA;55905350000199;;12.250.000,00;PREGÃO POR LOTE (01 LOTE)
2021;PE 2021012000125;2;SERVIÇOS ESPECIALIZADOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE SANTO ANDRÉ;38;LOCAL SETE SERVIÇOS DE PAISAGISMO EIRELI ;12260812000155;;12.759.900,00;PREGÃO POR LOTE (01 LOTE)
2021;PE 2021012000125;2;SERVIÇOS ESPECIALIZADOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE SANTO ANDRÉ;38;ARCOLIMP SERVIÇOS GERAIS LTDA;05576482000146;;12.774.940,20;PREGÃO POR LOTE (01 LOTE)
2021;PE 2021012000125;2;SERVIÇOS ESPECIALIZADOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE SANTO ANDRÉ;38;BPS PROFIT TERCEIRIZAÇÃO LTDA;11685612000181;;12.897.500,00;PREGÃO POR LOTE (01 LOTE)
2021;PE 2021012000125;2;SERVIÇOS ESPECIALIZADOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE SANTO ANDRÉ;38;VIVA SERVIÇOS LTDA;64112428000109;;12.898.000,00;PREGÃO POR LOTE (01 LOTE)
2021;PE 2021012000125;2;SERVIÇOS ESPECIALIZADOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE SANTO ANDRÉ;38;HIGIENIX HIGIENIZAÇÃO E SERVIÇOS LTDA;09212711000102;;14.186.851,80;PREGÃO POR LOTE (01 LOTE)
2021;PE 2021012000125;2;SERVIÇOS ESPECIALIZADOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE SANTO ANDRÉ;38;SERVNAC FACILITIES SERVICE E LOGISTICA LTDA;10875066000189;;14.855.081,34;PREGÃO POR LOTE (01 LOTE)
2021;PE 2021012000125;2;SERVIÇOS ESPECIALIZADOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE SANTO ANDRÉ;38;HABILE SERVIÇOS TERCEIRIZADOS LTDA;01036939000179;;46.493.589,78;PREGÃO POR LOTE (01 LOTE)
2021;PE 2021012000126;2;LOCAÇÃO DE EQUIPAMENTOS DE PROJEÇÃO EM ATENDIMENTO AO SESC CONSOLAÇÃO;40;MTECX LOCAÇÕES E SERVIÇOS EIRELI - ME;26669698000126;;188.500,00;PREGÃO POR LOTE (02 LOTES) - LOTE 02
2021;PE 2021012000126;2;LOCAÇÃO DE EQUIPAMENTOS DE PROJEÇÃO EM ATENDIMENTO AO SESC CONSOLAÇÃO;40;TARGET PRODUÇÕES E EVENTOS EIRELI - ME;20986467000160;;180.000,00;PREGÃO POR LOTE (02 LOTES) - LOTE 02 - DECLINOU
2021;PE 2021012000126;2;LOCAÇÃO DE EQUIPAMENTOS DE PROJEÇÃO EM ATENDIMENTO AO SESC CONSOLAÇÃO;40;WPA EVENTOS EIRELI - ME;22743984000133;;259.500,00;PREGÃO POR LOTE (02 LOTES) - LOTE 02
2021;PE 2021012000127;3;AQUISIÇÃO DE FORNO DE ALTA VELOCIDADE;40;COZIL EQUIPAMENTOS INDUSTRIAIS LTDA;54177886000172;;90.000,00;PREGÃO POR ITEM (01 ITEM)
2021;PE 2021012000127;3;AQUISIÇÃO DE FORNO DE ALTA VELOCIDADE;40;ENGEFOOD - EQUIPAMENTOS E REPRESENTAÇÕES LTDA;66535477000180;;93.900,00;PREGÃO POR ITEM (01 ITEM)
2021;PE 2021012000127;3;AQUISIÇÃO DE FORNO DE ALTA VELOCIDADE;40;INOXCOOK COMERCIAL EIRELI;11360157000144;;37.390,00;PREGÃO POR ITEM (01 ITEM)
2021;PE 2021012000127;3;AQUISIÇÃO DE FORNO DE ALTA VELOCIDADE;40;REBAL COMERCIAL LTDA;44386134000168;;35.000,00;PREGÃO POR ITEM (01 ITEM)
2021;PE 2021012000127;3;AQUISIÇÃO DE FORNO DE ALTA VELOCIDADE;40;TOPP TABLE COMÉRCIO DE UTENSÍLIOS PARA RESTAURANTES LTDA - EPP;08026167000133;;40.980,00;PREGÃO POR ITEM (01 ITEM)
2021;PE 2021012000129;2;LOCAÇÃO DE EQUIPAMENTOS DE ILUMINAÇÃO - 24 DE MAIO;40;FBA PRODUÇÃO E ORGANIZAÇÃO DE EVENTOS EIRELI - ME;21042829000127;;600.000,00;PREGÃO POR LOTE (02 LOTES) - LOTE 01
2021;PE 2021012000129;2;LOCAÇÃO DE EQUIPAMENTOS DE ILUMINAÇÃO - 24 DE MAIO;40;LPL LIGHTING PRODUCTIONS LTDA ;00679553000112;;487.777,00;PREGÃO POR LOTE (02 LOTES) - LOTE 01
2021;PE 2021012000129;2;LOCAÇÃO DE EQUIPAMENTOS DE ILUMINAÇÃO - 24 DE MAIO;40;MTECX LOCAÇÕES E SERVIÇOS EIRELI - ME;26669698000126;;429.000,00;PREGÃO POR LOTE (02 LOTES) - LOTE 01
2021;PE 2021012000129;2;LOCAÇÃO DE EQUIPAMENTOS DE ILUMINAÇÃO - 24 DE MAIO;40;MTECX LOCAÇÕES E SERVIÇOS EIRELI - ME;26669698000126;;336.450,00;PREGÃO POR LOTE (02 LOTES) - LOTE 02
2021;PE 2021012000129;2;LOCAÇÃO DE EQUIPAMENTOS DE ILUMINAÇÃO - 24 DE MAIO;40;SANTA LUZ LTDA - ME;05397527000115;;804.401,80;PREGÃO POR LOTE (02 LOTES) - LOTE 01
2021;PE 2021012000129;2;LOCAÇÃO DE EQUIPAMENTOS DE ILUMINAÇÃO - 24 DE MAIO;40;WPA EVENTOS EIRELI - ME ;22743984000133;;433.499,00;PREGÃO POR LOTE (02 LOTES) - LOTE 01
2021;PE 2021012000129;2;LOCAÇÃO DE EQUIPAMENTOS DE ILUMINAÇÃO - 24 DE MAIO;40;WPA EVENTOS EIRELI - ME ;22743984000133;;340.000,00;PREGÃO POR LOTE (02 LOTES) - LOTE 02
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;MHR FURTADO EIRELI - EPP;20087055000198;;81.500,00;PREGÃO POR LOTE (08 LOTES) - LOTE 05
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;MHR FURTADO EIRELI - EPP;20087055000198;;79.730,00;PREGÃO POR LOTE (08 LOTES) - LOTE 08
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;MHR FURTADO EIRELI - EPP;20087055000198;;34.360,00;PREGÃO POR LOTE (08 LOTES) - LOTE 06
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;MHR FURTADO EIRELI - EPP;20087055000198;;195.000,00;PREGÃO POR LOTE (08 LOTES) - LOTE 07
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;NOVA VIA MIDIA E PRODUCOES LTDA;10555875000103;;111.780,00;PREGÃO POR LOTE (08 LOTES) - LOTE 03
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;NOVA VIA MIDIA E PRODUCOES LTDA;10555875000103;;79.850,00;PREGÃO POR LOTE (08 LOTES) - LOTE 08
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;NOVA VIA MIDIA E PRODUCOES LTDA;10555875000103;;37.499,00;PREGÃO POR LOTE (08 LOTES) - LOTE 06
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;NOVA VIA MIDIA E PRODUCOES LTDA;10555875000103;;283.770,69;PREGÃO POR LOTE (08 LOTES) - LOTE 07 - DESCLASSIFICADA
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;NOVA VIA MIDIA E PRODUCOES LTDA;10555875000103;;29.580,00;PREGÃO POR LOTE (08 LOTES) - LOTE 01
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;NOVA VIA MIDIA E PRODUCOES LTDA;10555875000103;;41.150,00;PREGÃO POR LOTE (08 LOTES) - LOTE 04
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;P+ DIGITAL LTDA;31733638000165;;155.643,00;PREGÃO POR LOTE (08 LOTES) - LOTE 05
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;P+ DIGITAL LTDA;31733638000165;;138.400,00;PREGÃO POR LOTE (08 LOTES) - LOTE 08
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;P+ DIGITAL LTDA;31733638000165;;119.942,40;PREGÃO POR LOTE (08 LOTES) - LOTE 06
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;P+ DIGITAL LTDA;31733638000165;;260.768,00;PREGÃO POR LOTE (08 LOTES) - LOTE 07
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA - ME;13634169000145;;54.622,00;PREGÃO POR LOTE (08 LOTES) - LOTE 02
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA - ME;13634169000145;;102.900,00;PREGÃO POR LOTE (08 LOTES) - LOTE 03
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA - ME;13634169000145;;79.999,00;PREGÃO POR LOTE (08 LOTES) - LOTE 05
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA - ME;13634169000145;;79.668,00;PREGÃO POR LOTE (08 LOTES) - LOTE 08
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA - ME;13634169000145;;39.800,00;PREGÃO POR LOTE (08 LOTES) - LOTE 06
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA - ME;13634169000145;;196.900,00;PREGÃO POR LOTE (08 LOTES) - LOTE 07
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA - ME;13634169000145;;35.900,00;PREGÃO POR LOTE (08 LOTES) - LOTE 01
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA - ME;13634169000145;;43.000,00;PREGÃO POR LOTE (08 LOTES) - LOTE 04
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SAL GROSSO IMPORTACAO E COMERCIO EIRELI - EPP;31533930000134;;58.999,00;PREGÃO POR LOTE (08 LOTES) - LOTE 02
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SAL GROSSO IMPORTACAO E COMERCIO EIRELI - EPP;31533930000134;;107.050,00;PREGÃO POR LOTE (08 LOTES) - LOTE 03
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SAL GROSSO IMPORTACAO E COMERCIO EIRELI - EPP;31533930000134;;80.199,00;PREGÃO POR LOTE (08 LOTES) - LOTE 05
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SAL GROSSO IMPORTACAO E COMERCIO EIRELI - EPP;31533930000134;;79.150,00;PREGÃO POR LOTE (08 LOTES) - LOTE 08 - DECLINOU
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SAL GROSSO IMPORTACAO E COMERCIO EIRELI - EPP;31533930000134;;34.240,33;PREGÃO POR LOTE (08 LOTES) - LOTE 06
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SAL GROSSO IMPORTACAO E COMERCIO EIRELI - EPP;31533930000134;;193.882,71;PREGÃO POR LOTE (08 LOTES) - LOTE 07
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SAL GROSSO IMPORTACAO E COMERCIO EIRELI - EPP;31533930000134;;40.500,00;PREGÃO POR LOTE (08 LOTES) - LOTE 01
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SAL GROSSO IMPORTACAO E COMERCIO EIRELI - EPP;31533930000134;;52.999,00;PREGÃO POR LOTE (08 LOTES) - LOTE 04
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SECALL COMUNICAÇÃO VISUAL LTDA - ME;13420028000120;;54.680,00;PREGÃO POR LOTE (08 LOTES) - LOTE 02
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SECALL COMUNICAÇÃO VISUAL LTDA - ME;13420028000120;;103.000,00;PREGÃO POR LOTE (08 LOTES) - LOTE 03
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SECALL COMUNICAÇÃO VISUAL LTDA - ME;13420028000120;;83.888,00;PREGÃO POR LOTE (08 LOTES) - LOTE 05
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SECALL COMUNICAÇÃO VISUAL LTDA - ME;13420028000120;;112.000,00;PREGÃO POR LOTE (08 LOTES) - LOTE 08
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SECALL COMUNICAÇÃO VISUAL LTDA - ME;13420028000120;;41.000,00;PREGÃO POR LOTE (08 LOTES) - LOTE 06
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SECALL COMUNICAÇÃO VISUAL LTDA - ME;13420028000120;;196.000,00;PREGÃO POR LOTE (08 LOTES) - LOTE 07
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SECALL COMUNICAÇÃO VISUAL LTDA - ME;13420028000120;;28.700,00;PREGÃO POR LOTE (08 LOTES) - LOTE 01
2021;PE 2021012000130;2;COMUNICAÇÃO VISUAL SSESC VERÃO 2021;40;SECALL COMUNICAÇÃO VISUAL LTDA - ME;13420028000120;;41.100,00;PREGÃO POR LOTE (08 LOTES) - LOTE 04
2021;PE 2021012000135;2;SERVIÇOS DE PRÉ-IMPRESSÃO, IMPRESSÃO E FORNECIMENTO DE PEÇAS GRÁFICAS, PARA DIVERSAS UNIDADES.;37;GRÁFICA E EDITORA PIFFERPRINT LTDA;23468555000168;;8.650,00;PREGÃO POR LOTE (03 LOTES) - LOTE 01 - DECLINIO
2021;PE 2021012000135;2;SERVIÇOS DE PRÉ-IMPRESSÃO, IMPRESSÃO E FORNECIMENTO DE PEÇAS GRÁFICAS, PARA DIVERSAS UNIDADES.;37;ELYON SOLUÇÕES GRÁFICAS LTDA - EPP;07046094000189;;10.900,00;PREGÃO POR LOTE (03 LOTES) - LOTE 01
2021;PE 2021012000135;2;SERVIÇOS DE PRÉ-IMPRESSÃO, IMPRESSÃO E FORNECIMENTO DE PEÇAS GRÁFICAS, PARA DIVERSAS UNIDADES.;37;P+ DIGITAL LTDA;31733638000165;;48.575,00;PREGÃO POR LOTE (03 LOTES) - LOTE 01
2021;PE 2021012000135;2;SERVIÇOS DE PRÉ-IMPRESSÃO, IMPRESSÃO E FORNECIMENTO DE PEÇAS GRÁFICAS, PARA DIVERSAS UNIDADES.;37;ELYON SOLUÇÕES GRÁFICAS LTDA - EPP;07046094000189;;3.200,00;PREGÃO POR LOTE (03 LOTES) - LOTE 02
2021;PE 2021012000135;2;SERVIÇOS DE PRÉ-IMPRESSÃO, IMPRESSÃO E FORNECIMENTO DE PEÇAS GRÁFICAS, PARA DIVERSAS UNIDADES.;37;P+ DIGITAL LTDA;31733638000165;;11.100,00;PREGÃO POR LOTE (03 LOTES) - LOTE 02
2021;PE 2021012000135;2;SERVIÇOS DE PRÉ-IMPRESSÃO, IMPRESSÃO E FORNECIMENTO DE PEÇAS GRÁFICAS, PARA DIVERSAS UNIDADES.;37;ELYON SOLUÇÕES GRÁFICAS LTDA - EPP;07046094000189;;1.700,00;PREGÃO POR LOTE (03 LOTES) - LOTE 03 - DESCLASSIFICADA
2021;PE 2021012000135;2;SERVIÇOS DE PRÉ-IMPRESSÃO, IMPRESSÃO E FORNECIMENTO DE PEÇAS GRÁFICAS, PARA DIVERSAS UNIDADES.;37;P+ DIGITAL LTDA;31733638000165;;4.720,00;PREGÃO POR LOTE (03 LOTES) - LOTE 03
2021;PE 2021012000142;2;SERVIÇOS DE MODELAGEM BIM DE PROJETOS MULTIDISCIPLINARES DA OBRA DO TEATRO E REFORMA;40;NIB CONSULTORIA E ARQUITETURA LTDA;24615934000104;;149.000,00;PREGÃO POR LOTE (01 LOTE)
2021;PE 2021012000142;2;SERVIÇOS DE MODELAGEM BIM DE PROJETOS MULTIDISCIPLINARES DA OBRA DO TEATRO E REFORMA;40;PROJETARG - ARIEL GANDELMAN ENGENHARIA DE PROJETOS EIRELI - ME;31355146000183;;150.000,00;PREGÃO POR LOTE (01 LOTE)
2021;PE 2021012000142;2;SERVIÇOS DE MODELAGEM BIM DE PROJETOS MULTIDISCIPLINARES DA OBRA DO TEATRO E REFORMA;40;TECHNIQUE ASSESSORIA E PLANEJAMENTO LTDA - EPP;01776974000124;;200.000,00;PREGÃO POR LOTE (01 LOTE)
2021;PPC12000001/2021;3;AQUISIÇÃO DE ARROZ E FEIJÃO;10;LMS COMERCIO E DISTRIBUIDORA DE ALIMENTOS EIRELI;10623476000132;;2.005.997,00;PREGÃO POR LOTE (01 LOTE)
2021;PPC12000001/2021;3;AQUISIÇÃO DE ARROZ E FEIJÃO;10;DEFAL COMERCIO ATACADISTA DE BEBIDAS E ALIMENTOS LTDA;07777502000172;;2.009.000,00;PREGÃO POR LOTE (01 LOTE)
2021;PPC12000001/2021;3;AQUISIÇÃO DE ARROZ E FEIJÃO;10;COMERCIAL DE ALIMENTOS NUTRIVIP DO BRASIL LTDA.;03817246000149;;2.015.000,00;PREGÃO POR LOTE (01 LOTE)
2021;PPC12000001/2021;3;AQUISIÇÃO DE ARROZ E FEIJÃO;10;IMPERATRIZ BRASIL ALIMENTOS EIRELI - EPP;21004524000120;;2.089.999,00;PREGÃO POR LOTE (01 LOTE)
2021;PPC12000001/2021;3;AQUISIÇÃO DE ARROZ E FEIJÃO;10;JAD ZOGHEIB & CIA LTDA;53045266000460;;2.225.000,00;PREGÃO POR LOTE (01 LOTE)
2021;PPC12000001/2021;3;AQUISIÇÃO DE ARROZ E FEIJÃO;10;NOVA MEGA G ATACADISTA DE ALIMENTOS LTDA.;19043440000154;;2.279.300,00;PREGÃO POR LOTE (01 LOTE)
2021;PPC12000001/2021;3;AQUISIÇÃO DE ARROZ E FEIJÃO;10;R. SANTOS COMÉRCIO DE PRODUTOS ALIMENTÍCIOS EM GERAL EIRELI - EPP;11719071000165;;2.279.400,00;PREGÃO POR LOTE (01 LOTE)
2021;PPC12000001/2021;3;AQUISIÇÃO DE ARROZ E FEIJÃO;10;RED MEAT ENTREPOSTO E COMÉRCIO DE CARNES LTDA ;08787821000121;;2.280.400,00;PREGÃO POR LOTE (01 LOTE)
2021;PPC12000001/2021;3;AQUISIÇÃO DE ARROZ E FEIJÃO;10;GRANTERRA COMERCIO DE ALIMENTOS LTDA.;07019669000174;;2.651.464,30;PREGÃO POR LOTE (01 LOTE)
2021;PPC12000001/2021;3;AQUISIÇÃO DE ARROZ E FEIJÃO;10;COMERCIAL DE ALIMENTOS RENATO RINALDI EIRELI - EPP;26753626000162;;2.669.619,46;PREGÃO POR LOTE (01 LOTE)
2021;PPC12000035/2021;3;AQUISIÇÃO DE ESTANTES MARCA CAMBRO FUTURA UO MOGI DAS CRUZES;18;DAYHOME COMERCIAL LTDA;04784779000134;;125.070,12;PREGÃO POR ITEM (01 ITEM)
2021;PPS12000007/2021;2;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE CLIPPING;40;MYCLIPP SERVICOS E INFORMAÇÕES LTDA.;09308405000166;;0,00;PREGÃO POR LOTE (2 LOTES) / INABILITADA
2021;PPS12000007/2021;2;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE CLIPPING;40;LINEAR COMUNICAÇÃO LTDA. EPP;10947243000195;;0,00;PREGÃO POR LOTE (2 LOTES) / DESCLASSIFICADA
2021;PPS12000007/2021;2;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE CLIPPING;40;MYCLIPP SERVICOS E INFORMAÇÕES LTDA.;09308405000166;;0,00;PREGÃO POR LOTE (2 LOTES) / INABILITADA
2021;PPS12000007/2021;2;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE CLIPPING;40;LINEAR COMUNICAÇÃO LTDA. EPP;10947243000195;;0,00;PREGÃO POR LOTE (2 LOTES) / DESCLASSIFICADA
2021;PPS12000007/2021;2;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE CLIPPING;40;SMART CLIPPING COMUNICAÇÕES LTDA.;34501902000123;;0,00;PREGÃO POR LOTE (2 LOTES) / DESCLASSIFICADA
2021;PPS12000007/2021;2;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE CLIPPING;40;PREVIEW MONITORAMENTO DE INFORMAÇÕES LTDA;10968759000116;;1.200,00;PREGÃO POR LOTE (2 LOTES)
2021;PPS12000007/2021;2;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE CLIPPING;40;PREVIEW MONITORAMENTO DE INFORMAÇÕES LTDA;10968759000116;;1.200,00;PREGÃO POR LOTE (2 LOTES)
2021;PPS12000007/2021;2;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE CLIPPING;40;SMART CLIPPING COMUNICAÇÕES LTDA.;34501902000123;;2.500,00;PREGÃO POR LOTE (2 LOTES)
2021;PPS12000010/2021;2;LOCAÇÃO DE 02 SELECIONADORAS DE PEDIDOS ADEQUADAS PARA AS OPERAÇÕES GERADOS POR FIO INDUTIVO NO CAL, CONTEMPLANDO O GERADOR DE FREQUÊNCIAS E AS GAIOLAS DE SEGURANÇA.;40;ELETRAC SERVICOS LTDA;01755955000111;;18.362,50;PREGÃO POR LOTE (01 LOTE)
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;PROVAC TERCEIRIZAÇÃO DE MÃO DE OBRA LTDA.;50400407000184;;0,00;PREGÃO POR LOTE (06 LOTES) / DESCLASSIFICADA
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;PROVAC TERCEIRIZAÇÃO DE MÃO DE OBRA LTDA.;50400407000184;;0,00;PREGÃO POR LOTE (06 LOTES) / DESCLASSIFICADA
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;GREENLIFE JARDINS E ÁREAS VERDES LTDA. - ME ;12513284000107;;0,00;PREGÃO POR LOTE (06 LOTES) / DESCLASSIFICADA
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;LIZECON SERVIÇOS DE LIMPEZA LTDA - ME;27062873000185;;0,00;PREGÃO POR LOTE (06 LOTES) / DESCLASSIFICADA
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;PROVAC TERCEIRIZAÇÃO DE MÃO DE OBRA LTDA.;50400407000184;;0,00;PREGÃO POR LOTE (06 LOTES) / DESCLASSIFICADA
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;METAFLORA SISTEMAS AMBIENTAIS E LIMPEZA INDUSTRIAL EIRELI;04218842000175;;60.240,00;PREGÃO POR LOTE (06 LOTES)
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;METAFLORA SISTEMAS AMBIENTAIS E LIMPEZA INDUSTRIAL EIRELI;04218842000175;;60.240,00;PREGÃO POR LOTE (06 LOTES)
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;METAFLORA SISTEMAS AMBIENTAIS E LIMPEZA INDUSTRIAL EIRELI;04218842000175;;87.360,00;PREGÃO POR LOTE (06 LOTES)
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;METAFLORA SISTEMAS AMBIENTAIS E LIMPEZA INDUSTRIAL EIRELI;04218842000175;;107.700,00;PREGÃO POR LOTE (06 LOTES)
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;METAFLORA SISTEMAS AMBIENTAIS E LIMPEZA INDUSTRIAL EIRELI;04218842000175;;181.260,00;PREGÃO POR LOTE (06 LOTES)
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;METAFLORA SISTEMAS AMBIENTAIS E LIMPEZA INDUSTRIAL EIRELI;04218842000175;;264.000,00;PREGÃO POR LOTE (06 LOTES)
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;VB AMBIENTAL CONSULTORIA E PROJETOS LTDA - ME;17510128000106;;394.401,60;PREGÃO POR LOTE (06 LOTES)
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;METAFLORA SISTEMAS AMBIENTAIS E LIMPEZA INDUSTRIAL EIRELI;04218842000175;;397.200,00;PREGÃO POR LOTE (06 LOTES)
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;VB AMBIENTAL CONSULTORIA E PROJETOS LTDA - ME;17510128000106;;555.598,20;PREGÃO POR LOTE (06 LOTES)
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;METAFLORA SISTEMAS AMBIENTAIS E LIMPEZA INDUSTRIAL EIRELI;04218842000175;;582.000,00;PREGÃO POR LOTE (06 LOTES)
2021;PPS12000012/2021;2;MANUTENÇÃO EM AREAS VERDES DIVERSAS UNIDADES;40;VB AMBIENTAL CONSULTORIA E PROJETOS LTDA - ME;17510128000106;;676.971,00;PREGÃO POR LOTE (06 LOTES)
